ITEM_ID,SKU,TITLE,QUANTITY,CHANNEL,MARKETPLACE_PRICE,MSHOPS_PRICE,MSHOPS_PRICE_SYNC,CURRENCY_ID,DESCRIPTION,SHIPPING_METHOD_MARKETPLACE,SHIPPING_METHOD_MSHOPS,LISTING_TYPE,FEE_PER_SALE_MARKETPLACE,FEE_PER_SALE_MSHOPS,STATUS,CATEGORY,CATEGORY_ID,ITEM_LINK,URL,IMG
MLB3419939681,017-2410-0001,Radar Dragon Ball Capsule Corp. Item Japonês Incomum ,1,Mercado Livre e Mercado Shops,800,700,No Vincular,R$,"Você é um entusiasta de Dragon Ball? Temos uma oportunidade única para você! Estamos vendendo um raro Radar de Dragon Ball que também é um controle para um aparelho de DVD japonês. Embora não funcione em aparelhos do Brasil, existe a possibilidade de se fazer algumas modificações técnicas para funcionar, este item é de excelente qualidade e é extremamente difícil de encontrar por aqui. Não perca a chance de adquirir esta exclusividade e levar um pedaço do mundo de Dragon Ball para sua coleção!""",Envios por conta própria,Mercado Envios por conta do comprador,Premium,,,Ativo,Produtos não classificados,017,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3419939681,https://www.collectorsguardian.com.br/MLB-3419939681-radar-dragon-ball-capsule-corp.-item-japonês-incomum--_JM#item_id=MLB3419939681,https://http2.mlstatic.com/D_NQ_NP_769443-MLB74377044593_022024-O.jpg
MLB4105805592,016-2410-0001,Demon Slayer - Kimetsu No Yaiba - Pocket Whatch,1,Mercado Livre e Mercado Shops,280,250,No Vincular,R$,"Apresentamos este relógio de bolso oficial da marca Banpresto de Demon Slayer - Kimetsu no Yaiba, diretamente do Japão. Se você é um verdadeiro fã da série, este é um item imperdível para a sua coleção. Este relógio não só exibe uma incrível atenção aos detalhes com seu design inspirado nos personagens e cenários da série, mas também é uma peça autêntica licenciada. Além de ser uma declaração de estilo, este relógio é uma forma de mostrar seu amor pelo mundo de Demon Slayer. Não perca a chance de possuir esta joia única e exclusiva. Adquira o seu agora e leve um pedaço do universo de Demon Slayer sempre com você. Observação: O item foi aberto apenas para tirar fotos, pode ser necessário a troca da bateria compre apenas aqueles que entenderem.",Mercado Envios grátis,Mercado Envios grátis,Premium,,,Inativo,Brinquedos e hobbies,016,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=4105805592,https://www.collectorsguardian.com.br/MLB-4105805592-demon-slayer---kimetsu-no-yaiba---pocket-whatch-_JM#item_id=MLB4105805592,https://http2.mlstatic.com/D_NQ_NP_647960-MLB73220481518_122023-O.jpg
MLB5189030982,015-2412-0001,Tênis Edição One Piece - Autentico,1,Mercado Shops,849,749,No Vincular,R$,"Tênis Edição One Piece - Autêntico

Tênis exclusivo inspirado no famoso anime *One Piece*, com design inspirado no modelo clássico de All Star. Produto oficial da franquia *One Piece*, oferecendo qualidade e estilo único.

Características:
- Edição limitada e oficial da série *One Piece*
- Design inspirado no modelo clássico de tênis All Star
- Produto autêntico, com detalhes exclusivos da franquia
- Confeccionado com materiais de alta qualidade para conforto e durabilidade
- Disponível no tamanho 40 (27cm)

Condição:Novo, nunca usado com etiqueta. Imagens reais do produto disponível, (caixa com pequenos detalhes)

Atenção: Produto original e de edição limitada.

Suporte completo ao cliente, garantindo uma transação segura e transparente.",Mercado Envios grátis,Mercado Envios grátis,Clássico,,,Inativo,Tênis,015,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=5189030982,https://www.collectorsguardian.com.br/MLB-5189030982-tênis-edição-one-piece---autentico-_JM#item_id=MLB5189030982,https://http2.mlstatic.com/D_NQ_NP_680795-MLB80622186204_112024-O.jpg
MLB5189102524,015-2411-0001,Tênis Edição One Piece - Autentico,1,Mercado Livre e Mercado Shops,650,499,No Vincular,R$,"Tênis Edição One Piece - Autêntico

Tênis exclusivo inspirado no famoso anime *One Piece*, com design inspirado no modelo clássico de All Star. Produto oficial da franquia *One Piece*, oferecendo qualidade e estilo único.

Características:
- Edição limitada e oficial da série *One Piece*
- Design inspirado no modelo clássico de tênis All Star
- Produto autêntico, com detalhes exclusivos da franquia
- Confeccionado com materiais de alta qualidade para conforto e durabilidade
- Disponível no tamanho 40 (27cm)

Condição:Novo, nunca usado com etiqueta. Imagens reais do produto disponível, (caixa com pequenos detalhes)

Atenção: Produto original e de edição limitada.

Suporte completo ao cliente, garantindo uma transação segura e transparente.",Mercado Envios grátis,Mercado Envios grátis,Clássico,,,Ativo,Tênis,015,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=5189102524,https://www.collectorsguardian.com.br/MLB-5189102524-tênis-edição-one-piece---autentico-_JM#item_id=MLB5189102524,https://http2.mlstatic.com/D_NQ_NP_680795-MLB80622186204_112024-O.jpg
MLB3863671873,015-2410-0003,Puma Tênis Final Fantasy - Branco,1,Mercado Livre e Mercado Shops,1290,850,No Vincular,R$,"Puma Tênis Final Fantasy - Branco
Descrição: Apresentando o Puma Tênis Final Fantasy, na cor branca, que une conforto e um design inspirador. Com elementos que homenageiam a icônica série de jogos, é a opção perfeita para quem deseja expressar sua paixão pelo universo gamer com estilo.

Condição do Produto: Novo

Uma escolha ideal para os colecionadores e amantes de jogos que valorizam a moda.

Todas as fotografias são reais, mostrando a condição e os detalhes do item.",Mercado Envios grátis,Mercado Envios grátis,Premium,,,Inativo,Tênis,015,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3863671873,https://www.collectorsguardian.com.br/MLB-3863671873-puma-tênis-final-fantasy---branco-_JM#item_id=MLB3863671873,https://http2.mlstatic.com/D_NQ_NP_736743-MLB80622065224_112024-O.jpg
MLB4148911422,015-2410-0002,Tênis Xbox adidas Edição Especial 20 Anos Oficial,1,Mercado Shops,2500,2499,No Vincular,R$,"Tênis Edição Especial de 20 Anos do Xbox pela Adidas!

Você está prestes a adquirir um item raro e exclusivo no Brasil. Este é o Tênis Oficial de Edição Especial comemorando os 20 anos do Xbox, produzido pela renomada marca Adidas. Com um tamanho de 27.5 centímetros, equivalente ao número 41 no Brasil, este par é o complemento perfeito para qualquer fã de Xbox e amante de tênis.

Este tênis é muito mais do que apenas um calçado - é uma verdadeira obra de arte para os fãs do Xbox. Com detalhes inspirados no console e na marca, este item é uma celebração dos 20 anos de inovação e diversão que o Xbox trouxe para gamers de todo o mundo.

Mas aqui está o detalhe mais importante: este tênis é exclusivo e original, tornando-o ainda mais especial. A chance de encontrar um item como este no Brasil é extremamente rara, e agora você tem a oportunidade de possuí-lo.

Se o tamanho 41 não for o seu, não se preocupe. Consulte a disponibilidade de outros tamanhos para garantir que você possa adquirir este item incrível. Não deixe essa chance passar. Seja rápido, pois esta é uma edição limitada e pode se esgotar em breve. Mostre o seu amor pelo Xbox e pela Adidas com este tênis incrível - encomende o seu agora!",Mercado Envios grátis,Mercado Envios grátis,Premium,,,Inativo,Tênis,015,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=4148911422,https://www.collectorsguardian.com.br/MLB-4148911422-tênis-xbox-adidas-edição-especial-20-anos-oficial-_JM#item_id=MLB4148911422,https://http2.mlstatic.com/D_NQ_NP_951859-MLB72457522331_102023-O.jpg
MLB3608305953,014-2410-0001,Controle Remoto Playstation 3 Bluetooth Original - Sony Ps3,1,Mercado Livre e Mercado Shops,165,135,No Vincular,R$,"Vendo o Controle Remoto Multimídia Bluetooth Original da Sony para PlayStation 3! Este acessório permite uma experiência de entretenimento conveniente e sem complicações para usuários do PS3. Controle em excelente estado de conservação.

Com ele, você pode controlar facilmente a reprodução de filmes em Blu-ray, DVDs, CDs de música e outros conteúdos multimídia no seu PlayStation 3. Com uma conexão Bluetooth estável, desfrute do conforto de controlar sua experiência de entretenimento a partir de qualquer lugar da sala, sem a necessidade de apontar diretamente para o console.

O design ergonômico e os botões intuitivos garantem uma navegação suave e fácil. Ajuste o volume, pause, reproduza e avance rapidamente pelos seus conteúdos favoritos com apenas alguns cliques.

Este controle remoto é um acessório oficial da Sony, garantindo compatibilidade total com o seu PlayStation 3.",Mercado Envios por conta do comprador,Mercado Envios por conta do comprador,Clássico,,,Ativo,Controles remotos multimídia para consoles de videogames,014,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3608305953,https://www.collectorsguardian.com.br/MLB-3608305953-controle-remoto-playstation-3-bluetooth-original---sony-ps3-_JM#item_id=MLB3608305953,https://http2.mlstatic.com/D_NQ_NP_833628-MLB74643293480_022024-O.jpg
MLB3474253591,013-2410-0001,Câmera Playstation 3 Eye Para Ps3,0,Mercado Livre e Mercado Shops,299,225,No Vincular,R$,"A PlayStation Eye é uma câmera digital original da PlayStation 3 que oferece uma experiência de jogo imersiva. Com boa resolução para época, ela captura seus movimentos e expressões faciais para interação em jogos, chats de vídeo e muito mais. Aumente a diversão no seu PlayStation 3 com a PlayStation Eye!",Envios por conta própria,Mercado Envios por conta do comprador,Premium,,,Inativo,Câmeras e barras sensoras para consoles de videogames,013,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3474253591,https://www.collectorsguardian.com.br/MLB-3474253591-câmera-playstation-3-eye-para-ps3-_JM#item_id=MLB3474253591,https://http2.mlstatic.com/D_NQ_NP_829633-MLB79985751441_102024-O.jpg
MLB4517407854,012-2410-0001,Camisa Oficial São Paulo Nova Rbk LG 05 Lugano  - 2006,0,Mercado Livre e Mercado Shops,400,300,No Vincular,R$,"Camisa oficial de época do São Paulo FC, ano 2006, da marca Reebok, disponível para venda! Esta camisa autêntica foi adquirida em um site japonês, onde a pirataria é altamente restrita, garantindo sua autenticidade.

Embora a camisa esteja sem uso e ainda com a etiqueta, observamos que ela está suja. Por motivos de preservação da originalidade, optei por não lavá-la. Julguei pelas imagens que apenas uma lavagem simples será necessária para restaurar sua condição impecável.

Considerando que esta é uma camiseta de quase 20 anos de idade, é raro encontrar uma peça em tão bom estado. O tamanho é M e, para qualquer dúvida, estou à disposição para ajudar.

Adicione esta incrível camisa do São Paulo FC à sua coleção e celebre a história do clube!",Mercado Envios grátis,Mercado Envios grátis,Clássico,,,Inativo,Camisas de futebol,012,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=4517407854,https://www.collectorsguardian.com.br/MLB-4517407854-camisa-oficial-são-paulo-nova-rbk-lg-05-lugano----2006-_JM#item_id=MLB4517407854,https://http2.mlstatic.com/D_NQ_NP_895890-MLB75122909279_032024-O.jpg
MLB4274305758,011-2410-0001,Cyberpunk 2077 Hotwheels Porsche 911,0,Mercado Livre e Mercado Shops,265,235,No Vincular,R$,"Leve para casa um pedaço do futuro motorizado com este incrível carrinho Hot Wheels inspirado no universo cibernético do jogo Cyberpunk 2077. Importado diretamente do Japão, este item colecionável combina a precisão da lendária marca de miniaturas com o estilo futurista e urbano do renomado jogo. Adquira agora e adicione uma dose de tecnologia e aventura à sua coleção de carrinhos.",Mercado Envios grátis,Mercado Envios grátis,Premium,,,Inativo,Veículos em miniatura,011,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=4274305758,https://www.collectorsguardian.com.br/MLB-4274305758-cyberpunk-2077-hotwheels-porsche-911-_JM#item_id=MLB4274305758,https://http2.mlstatic.com/D_NQ_NP_684523-MLB73268611433_122023-O.jpg
MLB4278941244,010-2410-0002,"The Art Of The Last Of Us, De Naughty Dog Studios. Editora Dark Horse Books Em Inglês",0,Mercado Livre e Mercado Shops,350,350,Vincular,R$,,Mercado Envios grátis,Mercado Envios grátis,Premium,,,Inativo,Livros,010,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=4278941244,"https://www.collectorsguardian.com.br/MLB-4278941244-the-art-of-the-last-of-us,-de-naughty-dog-studios.-editora-dark-horse-books-em-inglês-_JM#item_id=MLB4278941244",https://http2.mlstatic.com/D_NQ_NP_900813-MLU70508310650_072023-O.jpg
MLB4128763920,010-2410-0001,The Art Of - The Last Of Us Importado Lacrado! ,0,Mercado Livre e Mercado Shops,350,289,No Vincular,R$,,Mercado Envios grátis,Mercado Envios grátis,Premium,,,Inativo,Livros,010,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=4128763920,https://www.collectorsguardian.com.br/MLB-4128763920-the-art-of---the-last-of-us-importado-lacrado!--_JM#item_id=MLB4128763920,https://http2.mlstatic.com/D_NQ_NP_991545-MLB72309445251_102023-O.jpg
MLB4517440822,009-2410-0003,Camiseta Pac Man Oficial Importado Do Japão Uniqlo,1,Mercado Livre e Mercado Shops,300,250,No Vincular,R$,"Vendo uma camiseta exclusiva do jogo Pac-Man, da renomada marca Uniqlo, importada diretamente do Japão. Este tamanho M tem um formato um pouco menor, então atenção aos detalhes. Embora nova, foi guardada por um tempo necessário uma lavagem antes do uso. Destaque para o bordado em relevo de alta qualidade, que adiciona um toque especial à peça. Não deixe escapar a oportunidade de adquirir esta camiseta única, perfeita para os fãs de Pac-Man e colecionadores de itens de qualidade.",Mercado Envios grátis,Mercado Envios grátis,Premium,,,Inativo,Camisetas,009,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=4517440822,https://www.collectorsguardian.com.br/MLB-4517440822-camiseta-pac-man-oficial-importado-do-japão-uniqlo-_JM#item_id=MLB4517440822,https://http2.mlstatic.com/D_NQ_NP_750247-MLB80941599619_112024-O.jpg
MLB4517440822,009-2410-0003,Camiseta Pac Man Oficial Importado Do Japão Uniqlo,1,Mercado Livre e Mercado Shops,300,250,No Vincular,R$,"Vendo uma camiseta exclusiva do jogo Pac-Man, da renomada marca Uniqlo, importada diretamente do Japão. Este tamanho M tem um formato um pouco menor, então atenção aos detalhes. Embora nova, foi guardada por um tempo necessário uma lavagem antes do uso. Destaque para o bordado em relevo de alta qualidade, que adiciona um toque especial à peça. Não deixe escapar a oportunidade de adquirir esta camiseta única, perfeita para os fãs de Pac-Man e colecionadores de itens de qualidade.",Mercado Envios grátis,Mercado Envios grátis,Premium,,,Inativo,Camisetas,009,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=4517440822,https://www.collectorsguardian.com.br/MLB-4517440822-camiseta-pac-man-oficial-importado-do-japão-uniqlo-_JM#item_id=MLB4517440822,https://http2.mlstatic.com/D_NQ_NP_750247-MLB80941599619_112024-O.jpg
MLB4516000540,009-2410-0002,Camiseta Oficial Final Fantasy 35th Exclusiva Do Japão,4,Mercado Livre e Mercado Shops,250,199,No Vincular,R$,"Vendo camiseta oficial em comemoração aos 35 anos de Final Fantasy, apresento esta camiseta oficial da marca Uniqlo, importada diretamente do Japão e exclusiva para os fãs da série. Esta camiseta foi produzida em número limitado.

Feita com materiais de alta qualidade, esta camiseta garante conforto e durabilidade. No entanto, mesmo que esteja sem uso, é importante ressaltar que a peça foi guardada por um bom tempo, então recomendo lavá-la antes de usar para garantir a melhor experiência possível.

Esta camiseta não é apenas uma peça de vestuário, mas sim uma maneira de celebrar uma das franquias mais icônicas e amadas dos videogames. Adicione um toque de estilo e nostalgia ao seu guarda-roupa com esta exclusiva camiseta de Final Fantasy! 

Esta camiseta está disponível em dois tamanhos: L e XL, seguindo o padrão japonês, que tende a ter um formato menor em comparação com os tamanhos ocidentais. Recomendo pesquisar sobre as medidas correspondentes ao seu tamanho antes de efetuar a compra, para garantir o ajuste perfeito.

Para referência, aqui está a conversão aproximada dos tamanhos japoneses para o formato do Brasil:
- Tamanho L japonês equivale aproximadamente a um tamanho M no Brasil.
- Tamanho XL japonês equivale aproximadamente a um tamanho G no Brasil.

Tenha em mente essas diferenças ao selecionar o tamanho desejado. Se tiver dúvidas sobre o ajuste, não hesite em entrar em contato para obter mais informações.

Celebre os 35 anos de Final Fantasy com estilo e conforto usando esta camiseta exclusiva!",Mercado Envios grátis,Mercado Envios grátis,Premium,,,Inativo,Camisetas,009,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=4516000540,https://www.collectorsguardian.com.br/MLB-4516000540-camiseta-oficial-final-fantasy-35th-exclusiva-do-japão-_JM#item_id=MLB4516000540,https://http2.mlstatic.com/D_NQ_NP_810826-MLB75110945071_032024-O.jpg
